"X","id_tanggal_transaksi_awal","tanggal_transaksi_awal","tipe_kartu","id_merchant","nama_merchant","tipe_mesin","tipe_transaksi","nama_transaksi","nilai_transaksi","id_negara","nama_negara","nama_kota","lokasi_mesin","pemilik_mesin","waktu_transaksi","kuartal_transaksi","kepemilikan_kartu","nama_channel","id_channel","flag_transaksi_finansial","status_transaksi","bank_pemilik_kartu","rata_rata_nilai_transaksi","maksimum_nilai_transaksi","minimum_nilai_transaksi","rata_rata_jumlah_transaksi","flag_transaksi_fraud"
1831,2457347,2457439,111,-2,1798,2426882,238,9,100000,96,5,128,5574,613,70658,2,2,1,9,FALSE,3,999,1279371.681,10000000,153519,1.83,0
11211,2457323,2457393,103,-2,1798,205458,385,11,2500000,96,5,128,4316,613,182300,4,2,1,9,FALSE,3,999,1266002.187,9500000,50000,2.14,0
10390,2457599,2457646,111,-2,1798,2081519,385,11,1500000,96,5,75,3008,613,100115,2,2,1,9,FALSE,3,999,1818789.474,25000000,26000,2.02,0
10054,2457466,2457550,93,-2,1798,1818254,301,16,5000000,96,5,128,2169,613,183653,4,2,1,9,FALSE,3,999,1534142.009,11869000,100000,1.87,0
9983,2457363,2457370,111,-2,1798,145717,160,20,465000,96,5,203,3416,613,172905,3,2,1,9,FALSE,3,999,1021160.596,2700000,200000,1.67,0
8632,2457400,2457409,111,-2,1798,1111,26,10,100000,96,5,128,2041,613,174134,3,2,1,9,FALSE,3,999,784863.0684,6500000,26500,1.79,0
6600,2457551,2457581,138,-2,1798,2044390,159,19,400000,96,5,265,2817,613,130544,3,2,1,9,FALSE,3,999,444720.7588,2751000,25500,1.85,0
408,2457431,2457493,93,-2,1798,1466619,385,11,300000,96,5,128,1416,613,152605,3,2,1,9,FALSE,3,999,633376.23,5000000,21700,3.26,0
10957,2457633,2457692,111,-2,1798,3145749,238,9,50000,96,5,128,8080,613,210845,4,2,1,9,FALSE,3,999,382901.6512,2500000,18500,1.33,0
2135,2457545,2457564,93,-2,1798,1531797,147,3,474000,96,5,114,1714,613,192240,4,2,1,9,FALSE,3,999,3808377.128,40000000,50000,2.71,0
13657,2457508,2457597,93,-2,1798,2642308,159,19,800000,96,5,65,4028,613,162427,3,2,1,9,FALSE,3,999,1934595.428,30000000,100000,1.38,0
5372,2457371,2457380,103,-2,1798,1567827,159,19,26000,96,5,101,1938,613,110921,2,2,1,9,FALSE,3,999,549005,5000000,10000,1.51,0
13122,2457452,2457493,93,-2,1798,2601600,26,10,1250000,96,5,128,4139,613,192419,4,2,1,9,FALSE,3,999,1030897.322,96486000,20000,5.84,0
2133,2457353,2457354,103,-2,1798,1466691,159,19,4000000,96,5,102,1492,613,145242,3,2,1,9,FALSE,3,999,1575784,9500000,50000,2.82,0
12864,2457628,2457685,93,-2,1798,1328282,385,11,2500000,96,5,101,786,613,113845,2,2,1,9,FALSE,3,999,1942032.961,19000000,38000,4.93,0
4907,2457406,2457413,111,-2,1798,1940658,26,10,500000,96,5,265,2628,613,194430,4,2,1,9,FALSE,3,999,904642.8571,4500000,50000,1.43,0
13981,2457439,2457528,93,-2,1798,2515614,26,10,400000,96,5,128,3930,613,214205,4,2,1,9,FALSE,3,999,633376.23,5800000,21700,2.06,0
12450,2457599,2457598,111,-2,1798,1529252,238,9,1350000,96,5,128,5437,613,163327,3,2,1,9,FALSE,3,999,1290002.644,3800000,57600,3.55,0
11623,2457575,2457621,111,-2,1798,202,301,16,100000,96,5,70,2888,613,222005,4,2,1,9,FALSE,3,999,786925,10000000,30000,2.14,0
9268,2457348,2457374,111,-2,1798,1434745,26,10,2500000,96,5,75,1212,613,91912,2,2,1,9,FALSE,3,999,2750000,15000000,1000000,2,1
12906,2457502,2457580,93,-2,1798,227191,26,10,1000000,96,5,128,4427,613,84530,2,2,1,9,FALSE,3,999,624243.1,4000000,50000,1.48,0
3080,2457581,2457629,111,-2,1798,1239,26,10,1200000,96,5,128,1860,613,212942,4,2,1,9,FALSE,3,999,929541.6129,7000000,70900,2.53,0
3562,2457662,2457681,103,-2,1798,2843298,385,11,100000,96,5,128,4400,613,230026,4,2,1,9,FALSE,3,999,452690.9091,1500000,100000,1.37,0
4094,2457481,2457572,111,-2,1798,1951112,385,11,50000,96,5,259,2655,613,235204,4,2,1,9,FALSE,3,999,1080980.607,12272000,38167,4.65,0
3213,2457603,2457614,111,-2,1798,230729,385,11,1250000,96,5,70,4597,613,100229,2,2,1,9,FALSE,3,999,1121962.467,3850000,100000,2,0
9289,2457573,2457634,103,-2,1798,2686838,26,10,500000,96,5,256,8493,613,164614,3,2,1,9,FALSE,3,999,1535705,10000000,50000,2.97,0
13584,2457570,2457631,103,456143,64,2421938,58,6,75000,96,5,70,6811,358,204231,4,2,2,4,FALSE,3,999,379373.3871,2000000,50000,1.73,0
9837,2457469,2457518,111,-2,1798,1820964,26,10,200000,96,5,60,2232,613,184912,4,2,1,9,FALSE,3,999,1282242.574,10000000,67722,5.58,0
2673,2457297,2457319,0,-2,1798,1478519,26,10,1250000,96,5,206,1533,613,54942,1,2,1,9,FALSE,3,999,1106368.602,10000000,15000,1.82,0
14068,2457610,2457656,111,642400,151,3043353,433,14,29800,96,5,132,8179,445,221144,4,2,2,4,FALSE,3,999,310035.3068,1200000,10000,1.8,0
1124,2457576,2457665,0,-2,1798,3186038,26,10,2500000,96,5,128,8559,613,122012,3,2,1,9,FALSE,3,999,4120294.568,30000000,1000000,2.71,0
6749,2457443,2457532,111,-2,1798,2309778,385,11,500000,96,5,255,3403,613,101623,2,2,1,9,FALSE,3,999,1014465.764,12150000,50000,2,0
482,2457647,2457643,93,285308,1625,2733576,58,6,550000,96,5,70,6489,2371,93918,2,2,2,4,FALSE,3,999,1475859.567,10699000,15104,2.73,0
6359,2457524,2457583,0,-2,1798,2452277,385,11,100000,96,5,128,8206,613,82003,2,2,1,9,FALSE,3,999,580576.2791,3850000,50000,1.45,1
7292,2457592,2457600,0,-2,1798,2929700,26,10,500000,96,5,128,4481,613,195813,4,2,1,9,FALSE,3,999,935711.4894,9150000,25000,2.9,0
14077,2457459,2457545,104,-2,1798,-3,156,12,500000,96,5,255,7833,908,201119,4,1,5,8,FALSE,3,999,642105.2632,2000000,100000,1.47,1
7206,2457601,2457603,0,-2,1798,1873225,26,10,1000000,96,5,60,2403,613,133643,3,2,1,9,FALSE,3,999,1024616.293,14999000,25000,2.17,0
9739,2457510,2457547,111,-2,1798,1185925,26,10,2500000,96,5,128,514,613,92415,2,2,1,9,FALSE,3,999,942245.1964,4800000,50000,1.43,1
10735,2457650,2457745,93,-2,1798,-3,156,12,300000,96,5,8,241,131,150523,3,1,5,8,FALSE,3,999,771791.8291,5000000,50000,2.6,1
12552,2457423,2457484,93,-2,1798,1174157,385,11,1250000,96,5,128,444,613,151228,3,2,1,9,FALSE,3,999,633376.23,3100000,10000,1.92,0
7330,2457589,2457659,103,-2,1798,1858570,26,10,1250000,96,5,128,2364,613,60815,2,2,1,9,FALSE,3,999,2211205.73,2500000,400000,1.78,0
10219,2457330,2457408,111,-2,1798,1873225,26,10,1250000,96,5,128,2412,613,190633,4,2,1,9,FALSE,3,999,1362647.095,3950000,50000,3.8,0
9669,2457641,2457713,103,529567,195,3379343,237,4,90400,96,5,265,7452,492,205127,4,2,2,4,FALSE,3,999,706166.6667,2987000,26500,2.41,0
8711,2457563,2457583,111,129085,759,2918546,58,6,281418,96,5,265,6523,1204,214422,4,2,2,4,FALSE,3,999,246540.6047,1050000,34900,1.78,0
2160,2457595,2457656,93,-2,1798,2376195,26,10,1250000,96,5,273,3728,613,125050,3,2,1,9,FALSE,3,999,1923545.376,13000000,77200,6.29,0
1632,2457401,2457455,111,-2,1798,2111040,385,11,500000,96,5,128,2985,613,221221,4,2,1,9,FALSE,3,999,446787.5778,2000000,62145,1.6,0
2984,2457540,2457533,111,-2,1798,1887249,26,10,1250000,96,5,128,2341,613,3044,1,2,1,9,FALSE,3,999,1396550.538,2500000,500000,2.12,0
14264,2457660,2457725,111,-2,1798,1892510,385,11,500000,96,5,132,2454,613,73645,2,2,1,9,FALSE,3,999,528860,2500000,50000,2.1,0
13200,2457477,2457540,103,-2,1798,1327758,26,10,650000,96,5,128,791,613,194307,4,2,1,9,FALSE,3,999,612380.8108,2500000,50000,1.74,0
8332,2457595,2457599,0,-2,1798,2073725,159,19,100000,96,5,265,2885,613,193659,4,2,1,9,FALSE,3,999,208184.6154,300000,48000,2.43,0
3049,2457572,2457620,111,-2,1798,1529252,26,10,1250000,96,5,70,1691,613,65320,2,2,1,9,FALSE,3,999,1286198.547,10580000,100000,5.58,0
7438,2457660,2457726,93,-2,1798,2318879,26,10,250000,96,5,70,3599,613,152410,3,2,1,9,FALSE,3,999,1937556.045,30000000,25000,6.03,0
10563,2457340,2457407,111,-2,1798,2351267,26,10,50000,96,5,189,3598,613,95321,2,2,1,9,FALSE,3,999,598973.5,2000000,10000,2.19,0
548,2457657,2457690,104,-2,1798,1343050,26,10,200000,96,5,265,806,613,171857,3,2,1,9,FALSE,3,999,90000,500000,25000,3.98,0
9623,2457537,2457609,93,-2,1798,2812417,148,5,200000,96,5,281,4254,613,61452,2,2,1,9,FALSE,3,999,325297.4744,2000000,50000,1.46,0
11999,2457313,2457347,111,-2,1798,1169596,385,11,1000000,96,5,128,426,613,10904,1,2,1,9,FALSE,3,999,720850.7813,11000000,28000,2.04,0
872,2457635,2457691,111,-2,1798,3173718,385,11,1500000,96,5,167,8388,613,150049,3,2,1,9,FALSE,3,999,1229166.667,46000000,26500,2.2,0
12079,2457406,2457455,1,-2,1798,2169962,238,9,1500000,96,5,75,7876,613,193058,4,2,1,9,FALSE,3,999,765733.9231,20000000,50000,2.42,0
6221,2457526,2457547,104,-2,1798,2519105,26,10,50000,96,5,128,8316,613,144023,3,2,1,9,FALSE,3,999,228283.0659,1270852,25000,1.88,0
3080,2457581,2457641,111,-2,1798,2373805,385,11,1250000,96,5,128,3631,613,73629,2,2,1,9,FALSE,3,999,2015547.903,10000000,77200,1.93,0
3652,2457517,2457603,103,-2,1798,3169702,159,19,8000000,96,5,265,8430,613,132717,3,2,1,9,FALSE,3,999,1370392.62,25000000,10000,5.63,0
14973,2457321,2457330,93,-2,1798,2632333,26,10,1000000,96,5,259,4234,613,132037,3,2,1,9,FALSE,3,999,2483053.596,29533913,63000,2.49,0
1028,2457431,2457491,104,-2,1798,1466619,26,10,100000,96,5,128,1403,613,210018,4,2,1,9,FALSE,3,999,859125.8852,6339450,26500,1.85,0
10864,2457548,2457560,93,-2,1798,705960,385,11,1500000,96,5,114,5062,613,202529,4,2,1,9,FALSE,3,999,5527200,40000000,100000,3,0
4745,2457340,2457396,0,-2,1798,1556270,238,9,1000000,96,5,265,5430,613,122133,3,2,1,9,FALSE,3,999,1209038.418,10800000,55000,2.36,0
13626,2457441,2457480,103,-2,1798,1585652,238,9,100000,96,5,128,5451,613,183840,4,2,1,9,FALSE,3,999,218212.3077,1050000,22000,1.8,0
3024,2457521,2457582,93,-2,1798,207606,161,17,9145000,96,5,128,5208,613,165922,3,2,1,9,FALSE,3,999,6690283.49,60000000,30000,3.81,0
9581,2457603,2457623,111,-2,1798,1948846,385,11,500000,96,5,60,2658,613,103716,2,2,1,9,FALSE,3,999,516071.4286,2500000,35000,1.36,0
13053,2457647,2457711,93,570701,575,2636949,58,6,148941,96,5,128,6515,998,201130,4,2,2,4,FALSE,3,999,870420.3333,2500000,100000,1.29,0
5852,2457639,2457689,0,-2,1798,3091566,301,16,600000,96,5,186,8176,613,172300,3,2,1,9,FALSE,3,999,429110.1,5300000,50000,1.45,0
13600,2457321,2457353,1,-2,1798,1206908,385,11,1000000,96,5,128,569,613,81316,2,2,1,9,FALSE,3,999,828374.9157,2000000,200000,1.77,0
2380,2457558,2457605,93,-2,1798,1903152,159,19,1000000,96,5,60,2502,613,115047,2,2,1,9,FALSE,3,999,633376.23,3000000,100000,1.56,0
12505,2457380,2457463,93,-2,1798,502272,385,11,1500000,96,5,128,4944,613,142427,3,2,1,9,FALSE,3,999,4133054.635,49000000,50000,2.99,0
11709,2457618,2457643,103,-2,1798,92309,159,19,50000,96,5,128,5198,613,114544,2,2,1,9,FALSE,3,999,1035330.691,7650000,26500,4,0
13630,2457426,2457516,1,-2,1798,-3,156,12,200000,96,5,61,5646,2559,114423,2,1,5,8,FALSE,3,999,527526.6667,5000000,40000,1.56,0
772,2457311,2457340,0,-2,1798,2334932,26,10,50000,96,5,265,3427,613,160548,3,2,1,9,FALSE,3,999,558942.75,2500000,25000,3.9,0
5552,2457630,2457672,104,-2,1798,3282954,301,16,5000000,96,5,60,8601,613,193210,4,2,1,9,FALSE,3,999,2297389.13,5606000,100000,3.5,0
2879,2457410,2457480,111,151053,58,2405157,58,6,48100,96,5,128,6789,344,203158,4,2,2,4,FALSE,3,999,190671.4915,1200000,50000,1.55,0
2026,2457605,2457655,111,-2,1798,3089179,385,11,1250000,96,5,60,8241,613,132948,3,2,1,9,FALSE,3,999,2015547.903,10000000,100000,3.62,0
4922,2457621,2457665,0,-2,1798,-3,156,12,1000000,96,5,128,1179,1993,185225,4,1,5,8,FALSE,3,999,691304.3478,2922000,50000,2.16,1
6272,2457431,2457494,111,-2,1798,2382588,385,11,1000000,96,5,265,3255,613,203652,4,2,1,9,FALSE,3,999,1030000,1500000,50500,2.84,0
6887,2457579,2457632,104,-2,1798,1525136,238,9,5000000,96,5,128,5437,613,105249,2,2,1,9,FALSE,3,999,1399121.606,9500000,25000,3.67,0
6218,2457466,2457512,4,-2,1798,2448890,161,17,164000,96,5,128,3975,613,84319,2,2,1,9,FALSE,3,999,1213071,7000000,20000,2.79,0
8955,2457533,2457562,111,-2,1798,1327698,26,10,100000,96,5,128,815,613,42644,1,2,1,9,FALSE,3,999,2497584.923,12000000,140000,3.09,0
5325,2457641,2457687,103,73622,269,2393860,58,6,10552000,96,5,128,6835,621,124532,3,2,2,4,FALSE,3,999,1669006.073,18000000,20000,1.85,0
14392,2457380,2457416,111,-2,1798,1946050,26,10,300000,96,5,152,2684,613,221805,4,2,1,9,FALSE,3,999,472645.2442,4589000,22400,2.24,0
13240,2457445,2457450,93,-2,1798,738,385,11,1250000,96,5,259,2374,613,134308,3,2,1,9,FALSE,3,999,971747.4648,15000000,43800,3.11,0
4156,2457607,2457623,111,-2,1798,82428,26,10,500000,96,5,265,3823,613,162012,3,2,1,9,FALSE,3,999,1194172.828,4620000,30400,2.79,0
9618,2457313,2457400,103,-2,1798,-3,156,12,100000,96,5,128,7803,1366,102109,2,1,5,8,FALSE,3,999,763617.2647,38500000,50000,3.33,0
2416,2457298,2457354,2,473365,1000,2456468,58,6,980000,96,5,60,5976,1519,203456,4,2,2,4,FALSE,3,999,1569020.274,15000000,50000,1.74,1
6692,2457635,2457654,104,-2,1798,2295923,385,11,1000000,96,5,185,3309,613,150340,3,2,1,9,FALSE,3,999,964318.75,2500000,100000,1.3,0
4619,2457587,2457674,93,123246,1822,2266929,58,6,319800,96,5,128,6066,2651,184724,4,2,2,4,FALSE,3,999,779805.2889,20000000,50000,2.03,0
4443,2457630,2457639,93,592380,1007,2785251,58,6,92000,96,5,101,6726,1528,124901,3,2,2,4,FALSE,3,999,2705329.173,35000000,82000,3.15,0
13143,2457543,2457635,104,-2,1798,174,26,10,528900,96,5,128,3130,613,121747,3,2,1,9,FALSE,3,999,435050.3636,1250000,25000,1.67,0
3027,2457524,2457612,111,-2,1798,2309782,385,11,100000,96,5,128,3585,613,130925,3,2,1,9,FALSE,3,999,1987869.565,9600000,93300,3.09,0
3000,2457530,2457552,93,-2,1798,466941,147,3,12426963,96,5,256,4843,613,154645,3,2,1,9,FALSE,3,999,3033697.869,47376000,73000,2.48,0
2520,2457657,2457736,93,-2,1798,1531728,26,10,1250000,96,5,265,1698,613,173903,3,2,1,9,FALSE,3,999,1991176.471,30000000,25000,3.03,0
6782,2457576,2457574,111,-2,1798,2440403,385,11,100000,96,5,128,3857,613,205414,4,2,1,9,FALSE,3,999,1121962.467,15000000,25000,4.47,0
4680,2457488,2457497,104,-2,1798,2045055,238,9,750000,96,5,69,5555,613,233202,4,2,1,9,FALSE,3,999,314055.1477,500000,84500,1.63,0
6094,2457382,2457471,0,-2,1798,2609372,26,10,700000,96,5,128,4145,613,153323,3,2,1,9,FALSE,3,999,408362.3051,1500000,22100,1.39,0
6908,2457538,2457595,103,-2,1798,580,26,10,600000,96,5,239,2544,613,111901,2,2,1,9,FALSE,3,999,889508.4074,6339450,54948,1.8,0
11202,2457619,2457676,103,-2,1798,3061291,238,9,200000,96,5,128,8174,613,125800,3,2,1,9,FALSE,3,999,427240.7407,3612221,63000,1.63,0
11113,2457408,2457469,111,-2,1798,1389011,26,10,1300000,96,5,128,1232,613,131610,3,2,1,9,FALSE,3,999,1175766.31,10000000,20000,2.57,0
10394,2457451,2457499,103,-2,1798,1562419,385,11,500000,96,5,265,1792,613,80609,2,2,1,9,FALSE,3,999,495333.3333,2000000,50000,1.43,0
10894,2457421,2457464,111,-2,1798,1159061,26,10,1250000,96,5,128,470,613,83308,2,2,1,9,FALSE,3,999,1555746.004,2500000,369800,1.58,0
4936,2457461,2457502,93,-2,1798,1354329,238,9,5000000,96,5,187,5360,613,144433,3,2,1,9,FALSE,3,999,2500370.313,13497700,25000,1.84,0
12505,2457407,2457478,103,-2,1798,2503837,301,16,57000,96,5,265,8278,613,113449,2,2,1,9,FALSE,3,999,511114.4583,2500000,25000,1.38,0
10417,2457641,2457706,111,348281,1227,1580716,58,6,69000,96,5,56,7601,1833,162948,3,2,2,4,FALSE,3,999,836701.3659,7094000,26500,2.94,0
8615,2457369,2457411,103,-2,1798,301764,26,10,350000,96,5,265,4775,613,143152,3,2,1,9,FALSE,3,999,641423.5854,5000000,10000,2.63,0
1824,2457347,2457439,111,-2,1798,2484815,385,11,2500000,96,5,75,8212,613,80759,2,2,1,9,FALSE,3,999,4143046.023,25000000,53895,2.48,0
13489,2457465,2457551,93,-2,1798,227343,159,19,8047000,96,5,187,4429,613,84104,2,2,1,9,FALSE,3,999,1667486.667,20000000,50000,2.66,0
4005,2457463,2457482,111,-2,1798,3097561,385,11,100000,96,5,128,8087,613,93053,2,2,1,9,FALSE,3,999,533333.3333,2500000,36000,2.28,0
12646,2457343,2457380,104,-2,1798,1425251,385,11,1250000,96,5,170,1212,613,173803,3,2,1,9,FALSE,3,999,879440.7059,9000000,10000,1.9,0
6019,2457306,2457308,4,-2,1798,16821,148,5,25000,96,5,128,1238,613,131626,3,2,1,9,FALSE,3,999,320379.0238,500000,10000,1.56,0
5717,2457476,2457565,104,-2,1798,2110141,26,10,50000,96,5,275,3099,613,75821,2,2,1,9,FALSE,3,999,222373.0769,1000000,35300,1.38,0
4354,2457576,2457612,93,-2,1798,-3,156,12,100000,96,5,146,1183,617,124826,3,1,5,8,FALSE,3,999,523015.2078,2000000,18000,1.31,0
799,2457591,2457642,93,-2,1798,-3,156,12,1250000,96,5,265,7697,509,90039,2,1,5,8,FALSE,3,999,2890048.841,48800000,63800,1.59,1
7912,2457410,2457467,93,-2,1798,2419358,385,11,1000000,96,5,119,3708,613,161335,3,2,1,9,FALSE,3,999,1901404.958,20815000,100000,1.45,0
2678,2457539,2457604,103,-2,1798,-3,156,12,1000000,96,5,107,5660,1399,100025,2,1,5,8,FALSE,3,999,1569376.744,10350000,27000,1.62,1
14567,2457575,2457647,111,-2,1798,2331560,26,10,1000000,96,5,128,3441,613,64626,2,2,1,9,FALSE,3,999,1627126.381,10000000,25000,3.61,0
11230,2457398,2457456,103,401431,880,2010551,58,6,501750,96,5,70,5842,1324,121439,3,2,2,4,FALSE,3,999,958781.1765,1250000,950000,1.71,0
3942,2457647,2457707,5,201536,549,2199314,58,6,2999000,96,5,56,6257,959,131316,3,2,2,4,FALSE,3,999,2564532.946,22500000,200000,2.69,0
11100,2457570,2457576,111,-2,1798,280355,238,9,1100000,96,5,75,5441,613,235752,4,2,1,9,FALSE,3,999,820036.787,4000000,50000,3.16,0
1458,2457404,2457445,93,-2,1798,179447,26,10,1300000,96,5,128,3987,613,151640,3,2,1,9,FALSE,3,999,760182.0555,5000000,30000,2.08,0
10145,2457404,2457471,93,-2,1798,1355764,159,19,375000,96,5,259,882,613,142919,3,2,1,9,FALSE,3,999,1888782.895,6000000,50000,1.88,0
14640,2457362,2457415,0,-2,1798,1651312,385,11,500000,96,5,128,2053,613,232823,4,2,1,9,FALSE,3,999,1150246.974,14905000,50000,2.47,0
14724,2457627,2457642,103,-2,1798,1881495,26,10,100000,96,5,132,2461,613,161628,3,2,1,9,FALSE,3,999,706197.5,4600000,90714,1.56,0
4253,2457438,2457513,104,-2,1798,1285722,301,16,2099232,96,5,128,674,613,163745,3,2,1,9,FALSE,3,999,616400,2500000,30000,1.8,0
11628,2457585,2457616,111,-2,1798,2395382,26,10,200000,96,5,128,3647,613,173617,3,2,1,9,FALSE,3,999,482248.378,3900000,18500,1.82,0
9632,2457538,2457568,93,632378,1004,3015723,58,6,251700,96,5,128,7070,1523,133249,3,2,2,4,FALSE,3,999,948480.1739,26458442,20000,2,0
8820,2457510,2457595,104,-2,1798,2129397,26,10,300000,96,5,128,2971,613,165006,3,2,1,9,FALSE,3,999,198559.1064,1000000,10000,1.8,0
9654,2457304,2457327,111,-2,1798,2274948,26,10,1250000,96,5,128,3208,613,75858,2,2,1,9,FALSE,3,999,1833594.078,10000000,30000,2.7,0
8643,2457509,2457515,111,123189,1579,2235266,58,6,100000,96,5,128,6094,2314,164211,3,2,2,4,FALSE,3,999,915347.8043,9520718,50000,2.75,0
13146,2457423,2457503,111,-2,1798,694928,385,11,1250000,96,5,265,5070,613,191352,4,2,1,9,FALSE,3,999,1072474,5000000,50000,2,0
13208,2457641,2457684,111,-2,1798,-3,156,12,300000,96,5,128,2008,2642,191247,4,1,5,8,FALSE,3,999,245127.7474,1250000,10000,1.52,1
6451,2457495,2457494,0,-2,1798,2603419,147,3,1000000,96,5,128,4163,613,162506,3,2,1,9,FALSE,3,999,1083013.241,11594200,50000,2,0
606,2457446,2457535,104,-2,1798,687,385,11,100000,96,5,259,2425,613,121658,3,2,1,9,FALSE,3,999,265909.0909,1500000,21200,2,0
2408,2457311,2457311,111,-2,1798,1787483,238,9,2350000,96,5,70,5473,613,115945,2,2,1,9,FALSE,3,999,3290934.62,25000000,25000,2.15,0
3003,2457331,2457375,4,-2,1798,2058825,385,11,200000,96,5,128,2877,613,81603,2,2,1,9,FALSE,3,999,931368.5541,15000000,20000,3.16,0
13784,2457517,2457532,93,-2,1798,1192143,26,10,2500000,96,5,251,474,613,23221,1,2,1,9,FALSE,3,999,5532031.381,50000000,50000,5.83,0
3433,2457363,2457394,103,78234,397,2640121,58,6,865000,96,5,128,6604,784,190700,4,2,2,4,FALSE,3,999,1198151.899,10000000,50000,1.61,0
5020,2457623,2457694,4,-2,1798,1379068,385,11,1250000,96,5,265,1090,613,83935,2,2,1,9,FALSE,3,999,1393750,10000000,26500,1.94,0
4382,2457404,2457493,93,-2,1798,2274934,26,10,1000000,96,5,265,3490,613,113427,2,2,1,9,FALSE,3,999,1667486.667,23814624,25000,2.93,0
7897,2457341,2457381,5,-2,1798,1944896,238,9,1000000,96,5,167,5527,613,95510,2,2,1,9,FALSE,3,999,768508.1351,5000000,39990,1.97,0
12219,2457463,2457525,93,-2,1798,585887,301,16,2700000,96,5,237,1278,613,212342,4,2,1,9,FALSE,3,999,2178584.966,2500000,500000,2.29,0
4052,2457644,2457672,93,-2,1798,2732360,238,9,300000,96,5,259,8343,613,133050,3,2,1,9,FALSE,3,999,3675077.842,60000000,26500,2.67,0
7345,2457401,2457484,103,-2,1798,2171378,26,10,2500000,96,5,75,3210,613,133117,3,2,1,9,FALSE,3,999,2239102.564,2500000,1000000,2.23,0
10463,2457348,2457379,93,-2,1798,1267267,238,9,550000,96,5,60,5321,613,194832,4,2,1,9,FALSE,3,999,2251402.113,20000000,84584,1.35,0
3028,2457524,2457549,103,-2,1798,2129395,26,10,724760,96,5,70,2971,613,92854,2,2,1,9,FALSE,3,999,399687.5,3852500,31000,2.16,0
891,2457659,2457721,93,-2,1798,1199632,26,10,2500000,96,5,155,582,613,80656,2,2,1,9,FALSE,3,999,414831.5625,1100000,100000,1.67,1
2283,2457348,2457372,93,-2,1798,2251798,238,9,3000000,96,5,70,5569,613,184225,4,2,1,9,FALSE,3,999,1544837.069,9272137,25000,1.97,0
13631,2457431,2457479,111,-2,1798,2102400,385,11,200000,96,5,128,3023,613,101610,2,2,1,9,FALSE,3,999,256218.4211,2000000,10000,1.94,0
1350,2457382,2457450,111,-2,1798,1231363,148,5,25000,96,5,70,626,613,185932,4,2,1,9,FALSE,3,999,265420.2778,1000000,25000,2.24,0
5876,2457322,2457385,111,-2,1798,227197,385,11,200000,96,5,128,4506,613,182400,4,2,1,9,FALSE,3,999,1011043.788,5000000,50000,2.12,0
6644,2457602,2457662,111,-2,1798,3042284,159,19,200000,96,5,128,8179,613,132242,3,2,1,9,FALSE,3,999,889019.9027,10000000,20000,1.68,0
1702,2457364,2457425,111,-2,1798,1901911,159,19,1500000,96,5,128,2478,613,190903,4,2,1,9,FALSE,3,999,1175766.31,10000000,20000,2.51,0
12885,2457517,2457565,111,-2,1798,1446242,385,11,2300000,96,5,251,1308,613,215032,4,2,1,9,FALSE,3,999,1888709.677,23000000,100000,2.15,0
3404,2457423,2457508,0,-2,1798,352102,301,16,500000,96,5,167,4844,613,133845,3,2,1,9,FALSE,3,999,719201.7143,14000000,25000,1.69,0
4607,2457662,2457718,104,-2,1798,2464104,385,11,500000,96,5,167,3928,613,70651,2,2,1,9,FALSE,3,999,328402.5,1100000,56601,1.3,0
2751,2457530,2457622,1,-2,1798,-3,156,12,1000000,96,5,128,7806,547,63903,2,1,5,8,FALSE,3,999,1355000,2592200,100000,1.43,1
8533,2457428,2457456,0,-2,1798,164928,26,10,500000,96,5,128,3911,613,182709,4,2,1,9,FALSE,3,999,252575,1200000,26450,1.87,0
13976,2457563,2457629,111,-2,1798,1199632,159,19,200000,96,5,265,601,613,184505,4,2,1,9,FALSE,3,999,893312.6061,10260000,93400,1.57,0
13255,2457636,2457685,111,-2,1798,1959973,385,11,2500000,96,5,265,2584,613,175130,3,2,1,9,FALSE,3,999,1857331.832,9900000,50000,2.54,0
14119,2457615,2457673,111,-2,1798,1192333,26,10,300000,96,5,251,547,613,114105,2,2,1,9,FALSE,3,999,1757067.974,9500000,100000,1.75,0
2187,2457591,2457683,111,-2,1798,2397809,385,11,1250000,96,5,128,3714,613,61627,2,2,1,9,FALSE,3,999,2085884.058,2500000,100000,2.79,0
3593,2457581,2457631,111,-2,1798,1474229,385,11,1250000,96,5,86,1529,613,150616,3,2,1,9,FALSE,3,999,889019.9027,2500000,65700,1.63,0
2014,2457558,2457638,111,-2,1798,2446551,385,11,500000,96,5,221,3975,613,175324,3,2,1,9,FALSE,3,999,418081.3679,1800000,50000,1.43,0
12227,2457466,2457468,111,-2,1798,2254867,159,19,1190000,96,5,60,3321,613,175951,3,2,1,9,FALSE,3,999,787099.2205,9000000,50000,2.11,0
857,2457332,2457350,104,-2,1798,1845100,159,19,120321,96,5,128,2312,613,94624,2,2,1,9,FALSE,3,999,693147.5301,1615975,126000,1.33,0
6735,2457466,2457468,111,-2,1798,3063465,26,10,2000000,96,5,70,8076,613,43819,1,2,1,9,FALSE,3,999,1847920,2500000,100000,2.79,0
4723,2457589,2457645,103,-2,1798,3148822,147,3,350000,96,5,128,8043,613,130351,3,2,1,9,FALSE,3,999,511489.3721,5000000,20000,2.7,0
8669,2457624,2457649,111,-2,1798,3401120,385,11,100000,96,5,203,8599,613,184643,4,2,1,9,FALSE,3,999,545666.6667,1500000,26500,1.89,0
